"applicationdocsid","applicationdocstypeid","applno","submissiontype","submissionno","applicationdocstitle","applicationdocsurl","applicationdocsdate","tecode"
55534,8,6188,"SUPPL",26,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/006188s026lbl.pdf#page=7","2018-09-20 00:00:00",
46198,1,6383,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/006383Orig1s017ltr.pdf","2016-12-19 00:00:00",
46418,2,6383,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/006383s017lbl.pdf","2016-12-21 00:00:00",
52252,2,6383,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/006383s018lbl.pdf","2018-02-01 00:00:00",
52283,1,6383,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/006383Orig1s018ltr.pdf","2018-02-02 00:00:00",
20009,3,6488,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/006488Orig1s019.pdf","2012-01-27 00:00:00",
80,1,6488,"SUPPL",74,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/006488s074ltr.pdf","2010-03-18 00:00:00",
10687,2,6488,"SUPPL",74,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/006488s074lbl.pdf","2010-02-25 00:00:00",
50963,1,6488,"SUPPL",90,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/006488Orig1s095, s090ltr.pdf","2017-12-29 00:00:00",
51044,2,6488,"SUPPL",90,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/006488s095_s090lbl.pdf","2018-01-12 00:00:00",
50962,1,6488,"SUPPL",95,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/006488Orig1s095, s090ltr.pdf","2017-12-29 00:00:00",
51043,2,6488,"SUPPL",95,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/006488s095_s090lbl.pdf","2018-01-12 00:00:00",
32943,2,6530,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/006530s019lbl.pdf","2013-01-23 00:00:00",
30,1,6695,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/06695slr030ltr.pdf","2003-03-26 00:00:00",
81,1,6695,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/06695slr031ltr.pdf","2004-03-02 00:00:00",
32944,2,6695,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/06695slr031_mustargen_lbl.pdf","2004-04-05 00:00:00",
31,1,6773,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/06773slr036ltr.pdf","2003-07-06 00:00:00",
40648,3,6773,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/006773_S036_ARTANE.pdf","2009-01-12 00:00:00",
32,1,6882,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/06882slr033ltr.pdf","2003-06-08 00:00:00",
33,1,6927,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/06927slr030,09112slr021ltr.pdf","2004-06-03 00:00:00",
32945,2,6927,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/06927slr030,09112slr021_eurax_lbl.pdf","2004-06-03 00:00:00",
82,1,6927,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/06927slr030,09112slr021ltr.pdf","2003-07-06 00:00:00",
10688,2,6927,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/06927slr030,09112slr021_eurax_lbl.pdf","2003-07-08 00:00:00",
83,1,7073,"SUPPL",115,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/07073s115ltr.pdf","2004-05-27 00:00:00",
32946,2,7073,"SUPPL",115,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/7073s115lbl.pdf","2003-05-07 00:00:00",
84,1,7073,"SUPPL",120,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/7073slr120ltr.pdf","2004-05-27 00:00:00",
32947,2,7073,"SUPPL",124,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/007073s124lbl.pdf","2009-10-21 00:00:00",
85,1,7073,"SUPPL",125,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/007073Orig1s125ltr.pdf","2012-12-18 00:00:00",
32948,2,7073,"SUPPL",125,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/007073s125lbl.pdf","2012-12-13 00:00:00",
34,1,7073,"SUPPL",126,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/007073Orig1s126ltr.pdf","2013-07-22 00:00:00",
32949,2,7073,"SUPPL",126,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/007073s126lbl.pdf","2013-07-23 00:00:00",
86,1,7073,"SUPPL",128,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/007073Orig1s128ltr.pdf","2014-03-06 00:00:00",
10689,2,7073,"SUPPL",128,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/007073s128lbl.pdf","2014-03-05 00:00:00",
40649,3,7337,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/007337-S24_Percodan_toc.cfm","2003-08-08 00:00:00",
35,1,7337,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/07337slr029ltr.pdf","2004-06-15 00:00:00",
10690,2,7337,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/07337slr029_percodan_lbl.pdf","2004-06-15 00:00:00",
36,1,7337,"SUPPL",43,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/07337s043LTR.pdf","2006-08-21 00:00:00",
10691,2,7337,"SUPPL",43,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/007337s043lbl.pdf","2006-08-14 00:00:00",
87,1,7337,"SUPPL",45,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/007337s045ltr.pdf","2010-03-18 00:00:00",
10692,2,7337,"SUPPL",45,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/007337s045lbl.pdf","2010-03-18 00:00:00",
37,1,7337,"SUPPL",46,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/007337s046ltr.pdf","2010-07-30 00:00:00",
10693,2,7337,"SUPPL",46,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/007337s046lbl.pdf","2010-07-31 00:00:00",
46199,1,7337,"SUPPL",49,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/007337Orig1s049ltr.pdf","2016-12-19 00:00:00",
46417,2,7337,"SUPPL",49,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/007337s049lbl.pdf","2016-12-21 00:00:00",
46560,8,7337,"SUPPL",49,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/007337s049lbl.pdf#page=24","2016-12-27 00:00:00",
55648,1,7337,"SUPPL",50,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/007337Orig1s050s051ltr.pdf","2018-09-28 00:00:00",
55822,2,7337,"SUPPL",50,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/007337s050s051lbl.pdf","2018-10-05 00:00:00",
55824,8,7337,"SUPPL",50,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/007337s050s051lbl.pdf#page=25","2018-10-05 00:00:00",
55649,1,7337,"SUPPL",51,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/007337Orig1s050s051ltr.pdf","2018-09-28 00:00:00",
55823,2,7337,"SUPPL",51,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/007337s050s051lbl.pdf","2018-10-05 00:00:00",
55825,8,7337,"SUPPL",51,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/007337s050s051lbl.pdf#page=25","2018-10-05 00:00:00",
23527,10,7392,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101557.htm","2007-03-16 00:00:00",
88,1,7409,"SUPPL",40,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/007409s040, 007961s026, 008370s031LTR.pdf","2007-02-12 00:00:00",
32950,2,7409,"SUPPL",40,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/007409s040,007961s026,008370s031lbl.pdf","2007-02-21 00:00:00",
133,1,7409,"SUPPL",41,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf","2011-08-02 00:00:00",
32951,2,7409,"SUPPL",41,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/007409s041lbl.pdf","2011-08-01 00:00:00",
38,1,7409,"SUPPL",42,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/007409Orig1s042,008370Orig1s033ltr.pdf","2013-01-15 00:00:00",
32952,2,7409,"SUPPL",42,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/007409s042,008370s033lbl.pdf","2013-01-15 00:00:00",
134,1,7513,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/007513s024ltr.pdf","2007-10-04 00:00:00",
32953,2,7513,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/007513Orig1s024lbl.pdf","2014-12-01 00:00:00",
10694,2,7517,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/007517s022lbl.pdf","2009-03-13 00:00:00",
39,1,7638,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/007638s032ltr.pdf","2006-01-30 00:00:00",
40,1,7638,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/007638s033ltr.pdf","2008-02-07 00:00:00",
135,1,7638,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/007638Orig1s038ltr.pdf","2015-12-29 00:00:00",
43995,10,7935,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm109364.htm","2006-04-26 00:00:00",
41,1,7935,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/07935slr025,026,028ltr.pdf","2002-12-26 00:00:00",
136,1,7935,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/07935slr025,026,028ltr.pdf","2002-12-26 00:00:00",
42,1,7935,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/07935slr025,026,028ltr.pdf","2002-12-26 00:00:00",
43,1,7935,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/07935s030ltr.pdf","2004-11-15 00:00:00",
32954,2,7935,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/07935s030lbl.pdf","2004-11-15 00:00:00",
137,1,7959,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/7959s013s015.pdf","2002-04-24 00:00:00",
138,1,7959,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/7959s013s015.pdf","2002-04-24 00:00:00",
139,1,7961,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/007409s040, 007961s026, 008370s031LTR.pdf","2007-02-12 00:00:00",
32955,2,7961,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/007409s040,007961s026,008370s031lbl.pdf","2007-02-21 00:00:00",
44,1,7961,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf","2011-08-02 00:00:00",
10695,2,7961,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/007961s028lbl.pdf","2011-08-01 00:00:00",
89,1,8085,"SUPPL",52,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08085slr052,scm055ltr.pdf","2003-11-05 00:00:00",
32956,2,8085,"SUPPL",52,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08085slr052,scm055_rheumatrex_lbl.pdf","2003-11-05 00:00:00",
90,1,8085,"SUPPL",53,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/08085s53s54ltr.pdf","2002-02-20 00:00:00",
140,1,8085,"SUPPL",54,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/08085s53s54ltr.pdf","2002-02-20 00:00:00",
91,1,8085,"SUPPL",55,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08085slr052,scm055ltr.pdf","2003-11-05 00:00:00",
32957,2,8085,"SUPPL",55,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08085slr052,scm055_rheumatrex_lbl.pdf","2003-11-05 00:00:00",
141,1,8085,"SUPPL",58,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/008085s058LTR.pdf","2006-06-02 00:00:00",
142,1,8085,"SUPPL",66,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008085Orig1s066ltr.pdf","2016-02-01 00:00:00",
32958,2,8085,"SUPPL",66,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008085s066lbl.pdf","2016-02-18 00:00:00",
53042,2,8085,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/008085s068lbl.pdf","2018-03-16 00:00:00",
53061,1,8085,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/008085Orig1s068ltr.pdf","2018-03-20 00:00:00",
143,1,8107,"SUPPL",54,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/08107s54ltr.pdf","2002-02-12 00:00:00",
40650,3,8107,"SUPPL",54,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/08107s054_LeucovorinTOC.cfm","2005-07-13 00:00:00",
144,1,8107,"SUPPL",55,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08-107scm055ltr.pdf","2003-12-22 00:00:00",
145,1,8173,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08173slr015ltr.pdf","2003-04-15 00:00:00",
10696,2,8173,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08173slr015_benoquin_lbl.pdf","2003-03-28 00:00:00",
10697,2,8303,"SUPPL",68,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/1996/008303s068lbl.pdf","2008-01-22 00:00:00",
40651,3,8306,"SUPPL",29,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/008306_S029_PHENERGA-CODEINE_AP.pdf","2007-07-06 00:00:00",
92,1,8306,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/008306s030ltr.pdf","2008-11-28 00:00:00",
10698,2,8306,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008306s030lbl.pdf","2009-01-02 00:00:00",
146,1,8306,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/008306Orig1s031ltr.pdf","2013-05-13 00:00:00",
32959,2,8306,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/008306s031lbl.pdf","2013-05-14 00:00:00",
46871,2,8306,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008306s032lbl.pdf","2017-01-13 00:00:00",
46882,1,8306,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/008306Orig1s032ltr.pdf","2017-01-18 00:00:00",
49601,2,8306,"SUPPL",33,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008306s033lbl.pdf","2017-08-30 00:00:00",
49623,1,8306,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/008306Orig1s033ltr.pdf","2017-08-30 00:00:00",
54751,2,8306,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/008306s034lbl.pdf","2018-07-05 00:00:00",
54788,8,8306,"SUPPL",34,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/008306s034lbl.pdf#page=29","2018-07-06 00:00:00",
54849,1,8306,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/008306Orig1s034ltr.pdf","2018-07-06 00:00:00",
93,1,8316,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08316slr015ltr.pdf","2003-06-22 00:00:00",
10699,2,8316,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08316slr015_primaquine_lbl.pdf","2003-06-22 00:00:00",
94,1,8316,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/008316s017ltr.pdf","2008-08-13 00:00:00",
32960,2,8316,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008316s017lbl.pdf","2008-08-13 00:00:00",
95,1,8316,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/008316Orig1s021ltr.pdf","2015-04-17 00:00:00",
10700,2,8316,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008316s021lbl.pdf","2015-04-17 00:00:00",
96,1,8316,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008316Orig1s022ltr.pdf","2016-07-29 00:00:00",
32961,2,8316,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008316s022lbl.pdf","2016-07-28 00:00:00",
48826,1,8316,"SUPPL",23,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/008316Orig1s023ltr.pdf","2017-06-26 00:00:00",
48831,2,8316,"SUPPL",23,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008316s023lbl.pdf","2017-06-26 00:00:00",
97,1,8370,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/08-370slr030ltr.pdf","2002-08-12 00:00:00",
147,1,8370,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/007409s040, 007961s026, 008370s031LTR.pdf","2007-02-12 00:00:00",
32962,2,8370,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/007409s040,007961s026,008370s031lbl.pdf","2007-02-21 00:00:00",
148,1,8370,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/007409s041,007961s028,008370s032ltr.pdf","2011-08-02 00:00:00",
10701,2,8370,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/008370s032lbl.pdf","2011-08-01 00:00:00",
149,1,8370,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/007409Orig1s042,008370Orig1s033ltr.pdf","2013-01-15 00:00:00",
10702,2,8370,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/007409s042,008370s033lbl.pdf","2013-01-15 00:00:00",
150,1,8372,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/008372Orig1s044ltr.pdf","2015-03-25 00:00:00",
32963,2,8372,"SUPPL",44,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/008372s044lbl.pdf","2015-05-08 00:00:00",
98,1,8372,"SUPPL",45,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/008372s045ltr.pdf","2012-07-09 00:00:00",
53826,2,8372,"SUPPL",57,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/008372s057lbl.pdf","2018-04-27 00:00:00",
53889,1,8372,"SUPPL",57,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/008372Orig1s057Ltr.pdf","2018-05-01 00:00:00",
99,1,8381,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08381slr027ltr.pdf","2003-07-06 00:00:00",
151,1,8381,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08381slr027ltr.pdf","2003-07-06 00:00:00",
152,1,8381,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/08381s028,11265s029ltr.pdf","2008-04-09 00:00:00",
32964,2,8381,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008381s028,011265s029lbl.pdf","2008-04-16 00:00:00",
100,1,8381,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/008381s030ltr.pdf","2008-11-13 00:00:00",
32965,2,8381,"SUPPL",30,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/008381s030lbl.pdf","2008-11-12 00:00:00",
20010,3,8453,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/8453S1S4S6S12_Anectine.pdf","2000-06-12 00:00:00",
20011,3,8453,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/8453S1S4S6S12_Anectine.pdf","2000-06-12 00:00:00",
20012,3,8453,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/8453S1S4S6S12_Anectine.pdf","2000-06-12 00:00:00",
20013,3,8453,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/8453S1S4S6S12_Anectine.pdf","2000-06-12 00:00:00",
101,1,8453,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/008453s027ltr.pdf","2010-11-30 00:00:00",
10703,2,8453,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/008453s027lbl.pdf","2010-11-22 00:00:00",
55028,2,8453,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/008453s036lbl.pdf","2018-07-27 00:00:00",
55042,1,8453,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2018/008453Orig1s036Ltr.pdf","2018-07-30 00:00:00",
48806,2,8578,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/008578s020lbl.pdf","2017-06-22 00:00:00",
153,1,8578,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/8578slr015ltr.pdf","2004-06-02 00:00:00",
32966,2,8578,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/8578s15lbl.pdf","2002-10-10 00:00:00",
102,1,8578,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/08578slr016ltr.pdf","2003-11-25 00:00:00",
10704,2,8578,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/08578slr016_daraprim_lbl.pdf","2003-12-01 00:00:00",
47580,2,8578,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008578s019lbl.pdf","2017-03-17 00:00:00",
47592,1,8578,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/008578Orig1s019ltr.pdf","2017-03-20 00:00:00",
48807,2,8578,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/008578s020lbl.pdf","2017-06-22 00:00:00",
40652,3,8604,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/008604_S026_PHENERGRAN_VC_AP.pdf","2007-07-06 00:00:00",
154,1,8678,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/008678s025,s026ini.pdf","2007-05-01 00:00:00",
155,1,8678,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/008678s025,s026ini.pdf","2007-05-01 00:00:00",
156,1,8678,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008678Orig1s028ltr.pdf","2016-07-14 00:00:00",
10705,2,8678,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008678s028lbl.pdf","2016-07-21 00:00:00",
20014,3,8693,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/008693s025_009175s019_016620s045_MacrodantinTOC.cfm","2006-05-10 00:00:00",
32967,2,8697,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/008697s021lbl.pdf","2015-04-15 00:00:00",
45253,1,8697,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008697Orig1s032,s033,009866Orig1s098,s105ltr.pdf","2016-09-09 00:00:00",
45257,2,8697,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/008697s032_33lbl.pdf","2016-09-09 00:00:00",
45252,1,8697,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/008697Orig1s032,s033,009866Orig1s098,s105ltr.pdf","2016-09-09 00:00:00",
